CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;CINZA;1486;;0
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LARANJA;1487;;0
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LARANJA;1488;;0
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LARANJA;1489;;1
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LARANJA;1490;;1
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LARANJA;1498;;1
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;LEITOR TELA;1494;;1
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;ROXA;1491;;0
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;ROXA;1492;;0
103;CN;111737;E;27;0;;2.02566;1.00774;0.21991;ROXA;1493;;0
103;CN;141660;A;12;0;;1.52178;1.1663;0.19315;VERDE;1514;;0
103;CN;141754;D;11;0;;2.64721;0.62429;0.21123;VERDE;1485;;0
103;CN;141800;C;29;0;;3.39657;1.32856;0.30324;AZUL;1511;;0
104;CN;60982;D;26;0;;2.90916;1.35765;0.26374;AMARELA;1570;;0
104;CN;67752;B;20;0;;2.88186;1.91093;0.11423;AMARELA;1484;;0
104;CN;86095;D;15;0;;2.40373;1.64542;0.18833;AMARELA;1512;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;CINZA;1486;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LARANJA;1487;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LARANJA;1488;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LARANJA;1489;;1
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LARANJA;1490;;1
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LARANJA;1498;;1
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;LEITOR TELA;1494;;1
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;ROXA;1491;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;ROXA;1492;;0
104;CN;87716;E;22;0;;3.12069;1.04345;0.16952;ROXA;1493;;0
104;CN;88961;C;14;0;;3.88883;1.40675;0.1611;CINZA;1513;;0
104;CN;88961;C;14;0;;3.88883;1.40675;0.1611;LARANJA;1515;;0
82;CH;140486;A;22;0;;2.54795;0.10575;0.2134;LARANJA;1544;;0
82;CH;140486;A;22;0;;2.54795;0.10575;0.2134;LARANJA;1545;;1
82;CH;140486;A;22;0;;2.54795;0.10575;0.2134;LARANJA;1546;;1
82;CH;140486;A;22;0;;2.54795;0.10575;0.2134;LARANJA;1579;;1
82;CH;140486;A;22;0;;2.54795;0.10575;0.2134;LEITOR TELA;1548;;1
82;CH;140817;E;19;0;;2.11613;1.69477;0.15902;AZUL;1520;;0
82;CH;149864;C;6;0;;2.56219;0.32826;0.18735;AMARELA;1521;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;BRANCA;1449;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LARANJA;1451;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LARANJA;1452;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LARANJA;1453;;1
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LARANJA;1454;;1
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LARANJA;1495;;1
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;LEITOR TELA;1458;;1
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;ROXA;1455;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;ROXA;1456;;0
83;CH;85913;C;3;0;;2.33002;0.49764;0.18069;ROXA;1457;;0
83;CH;87533;C;2;0;;1.42757;1.90515;0.16029;AMARELA;1540;;0
83;CH;89315;D;28;0;;2.48311;2.85338;0.33262;AZUL;1539;;0
83;CH;89670;C;11;0;;3.79063;0.48844;0.18077;VERDE;1523;;0
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;BRANCA;1541;;0
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LARANJA;1543;;0
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LARANJA;1544;;0
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LARANJA;1545;;1
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LARANJA;1546;;1
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LARANJA;1579;;1
83;CH;95988;B;7;0;;2.94349;1.65542;0.1939;LEITOR TELA;1548;;1
83;CH;125755;D;12;0;;1.28327;0.37739;0.22573;AMARELA;1521;;0
83;CH;125788;D;21;0;;1.33923;1.58995;0.13226;AZUL;1447;;0
83;CH;140518;D;28;0;;2.30961;0.41788;0.15881;AMARELA;1448;;0
83;CH;140561;C;27;0;;2.27915;0.42081;0.18911;VERDE;1542;;0
83;CH;141009;C;23;0;;0.96638;0.17386;0.02709;VERDE;1450;;0
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;BRANCA;1522;;0
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LARANJA;1524;;0
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LARANJA;1525;;0
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LARANJA;1526;;1
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LARANJA;1527;;1
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LARANJA;1535;;1
83;CH;141145;E;15;0;;2.81552;1.5005;0.13488;LEITOR TELA;1528;;1
83;CH;149796;E;26;0;;2.44219;0.5387;0.19879;AZUL;1520;;0
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;BRANCA;1522;;0
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LARANJA;1524;;0
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LARANJA;1525;;0
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LARANJA;1526;;1
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LARANJA;1527;;1
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LARANJA;1535;;1
84;CH;49756;C;1;0;;3.39532;2.46142;0.12938;LEITOR TELA;1528;;1
84;CH;84835;B;7;0;;1.92619;1.49592;0.21933;VERDE;1523;;0
84;CH;89315;D;28;0;;2.48311;2.85338;0.33262;AMARELA;1540;;0
84;CH;125777;E;3;0;;1.18996;-0.2036;0.19686;AZUL;1539;;0
84;CH;140451;B;14;0;;1.48185;0.40715;0.0573;AMARELA;1448;;0
84;CH;140488;C;24;0;;1.62615;2.76603;0.19652;VERDE;1542;;0
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;BRANCA;1541;;0
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LARANJA;1543;;0
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LARANJA;1544;;0
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LARANJA;1545;;1
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LARANJA;1546;;1
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LARANJA;1579;;1
84;CH;140490;C;19;0;;2.3244;0.81035;0.15821;LEITOR TELA;1548;;1
84;CH;140518;D;28;0;;2.30961;0.41788;0.15881;AZUL;1447;;0
84;CH;141054;A;11;0;;3.14285;0.59797;0.2077;AZUL;1520;;0
84;CH;141340;D;24;0;;1.73204;2.72077;0.1455;VERDE;1450;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;BRANCA;1449;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LARANJA;1451;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LARANJA;1452;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LARANJA;1453;;1
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LARANJA;1454;;1
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LARANJA;1495;;1
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;LEITOR TELA;1458;;1
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;ROXA;1455;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;ROXA;1456;;0
84;CH;149787;E;4;0;;1.55351;0.67065;0.0359;ROXA;1457;;0
84;CH;149818;C;3;0;;3.0053;1.56137;0.16716;AMARELA;1521;;0
85;CH;56368;B;27;0;;1.48674;1.75227;0.12006;AMARELA;1448;;0
85;CH;84849;D;10;0;;4.59882;2.67933;0.2714;VERDE;1450;;0
85;CH;118040;E;25;0;;2.52504;0.94443;0.16449;VERDE;1542;;0
85;CH;125777;E;3;0;;1.18996;-0.2036;0.19686;AMARELA;1540;;0
85;CH;140421;D;20;0;;2.42157;0.59275;0.18939;VERDE;1523;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;BRANCA;1449;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LARANJA;1451;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LARANJA;1452;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LARANJA;1453;;1
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LARANJA;1454;;1
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LARANJA;1495;;1
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;LEITOR TELA;1458;;1
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;ROXA;1455;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;ROXA;1456;;0
85;CH;140432;A;7;0;;3.02419;2.65234;0.31115;ROXA;1457;;0
85;CH;140451;B;14;0;;1.48185;0.40715;0.0573;AZUL;1447;;0
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;BRANCA;1522;;0
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LARANJA;1524;;0
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LARANJA;1525;;0
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LARANJA;1526;;1
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LARANJA;1527;;1
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LARANJA;1535;;1
85;CH;140817;E;19;0;;2.11613;1.69477;0.15902;LEITOR TELA;1528;;1
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;BRANCA;1541;;0
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LARANJA;1543;;0
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LARANJA;1544;;0
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LARANJA;1545;;1
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LARANJA;1546;;1
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LARANJA;1579;;1
85;CH;141100;C;2;0;;2.58119;1.44951;0.13979;LEITOR TELA;1548;;1
85;CH;141344;D;28;0;;1.89291;0.40543;0.1913;AMARELA;1521;;0
85;CH;149812;D;19;0;;2.14888;1.69593;0.08819;AZUL;1520;;0
85;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;AZUL;1539;;0
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;BRANCA;1522;;0
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LARANJA;1524;;0
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LARANJA;1525;;0
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LARANJA;1526;;1
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LARANJA;1527;;1
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LARANJA;1535;;1
86;CH;49029;C;24;0;;2.10682;0.40733;0.19245;LEITOR TELA;1528;;1
86;CH;83900;A;5;0;;2.84871;0.31801;0.21545;AMARELA;1448;;0
86;CH;89619;E;27;0;;1.49676;1.18704;0.2233;AMARELA;1521;;0
86;CH;111818;E;4;0;;2.54398;1.7403;0.06888;VERDE;1523;;0
86;CH;118106;A;21;0;;1.50063;0.44293;0.20099;VERDE;1542;;0
86;CH;125780;A;4;0;;2.72114;1.3074;0.21447;AZUL;1539;;0
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;BRANCA;1541;;0
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LARANJA;1543;;0
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LARANJA;1544;;0
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LARANJA;1545;;1
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LARANJA;1546;;1
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LARANJA;1579;;1
86;CH;140155;B;11;0;;1.9694;-0.05911;0.20173;LEITOR TELA;1548;;1
86;CH;140530;A;15;0;;2.16185;0.85227;0.16748;AZUL;1520;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;BRANCA;1449;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LARANJA;1451;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LARANJA;1452;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LARANJA;1453;;1
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LARANJA;1454;;1
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LARANJA;1495;;1
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;LEITOR TELA;1458;;1
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;ROXA;1455;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;ROXA;1456;;0
86;CH;140932;E;25;0;;1.9729;1.40956;0.20847;ROXA;1457;;0
86;CH;141078;C;17;0;;2.57535;0.86944;0.17393;AZUL;1447;;0
86;CH;149824;E;6;0;;3.19948;0.61346;0.2005;VERDE;1450;;0
86;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;AMARELA;1540;;0
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;BRANCA;1449;;0
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LARANJA;1451;;0
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LARANJA;1452;;0
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LARANJA;1453;;1
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LARANJA;1454;;1
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LARANJA;1495;;1
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;LEITOR TELA;1458;;1
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;ROXA;1455;;0
87;CH;55581;E;23;0;;1.27011;0.4607;0.01257;ROXA;1456;;0
63;CH;118106;A;21;0;;1.50063;0.44293;0.20099;AMARELA;1540;;0
63;CH;118136;C;16;0;;1.83478;0.82979;0.18662;AMARELA;1521;;0
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;BRANCA;1541;;0
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LARANJA;1543;;0
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LARANJA;1544;;0
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LARANJA;1545;;1
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LARANJA;1546;;1
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LARANJA;1579;;1
63;CH;125736;C;10;0;;1.64383;-0.00157;0.20633;LEITOR TELA;1548;;1
63;CH;125921;B;13;0;;1.48401;0.9721;0.18228;AZUL;1539;;0
63;CH;140594;B;19;0;;1.86385;1.14501;0.26101;AZUL;1447;;0
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;BRANCA;1522;;0
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LARANJA;1524;;0
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LARANJA;1525;;0
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LARANJA;1526;;1
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LARANJA;1527;;1
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LARANJA;1535;;1
63;CH;140651;B;3;0;;3.45768;1.26163;0.22242;LEITOR TELA;1528;;1
63;CH;141042;A;3;0;;2.02579;-0.34303;0.18238;VERDE;1542;;0
63;CH;141340;D;24;0;;1.73204;2.72077;0.1455;AMARELA;1448;;0
64;CH;56054;B;11;0;;2.42693;0.89696;0.18703;VERDE;1450;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;BRANCA;1449;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LARANJA;1451;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LARANJA;1452;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LARANJA;1453;;1
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LARANJA;1454;;1
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LARANJA;1495;;1
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;LEITOR TELA;1458;;1
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;ROXA;1455;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;ROXA;1456;;0
64;CH;84812;D;1;0;;2.51773;1.23104;0.13566;ROXA;1457;;0
64;CH;84849;D;10;0;;4.59882;2.67933;0.2714;AMARELA;1448;;0
64;CH;85827;A;13;0;;1.49039;2.09108;0.13159;AZUL;1447;;0
64;CH;125726;E;9;0;;1.64097;-0.02621;0.1877;VERDE;1523;;0
64;CH;125810;B;30;0;;1.39132;0.03303;0.20261;AMARELA;1521;;0
64;CH;125874;B;17;0;;2.81454;1.35625;0.18766;AZUL;1520;;0
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;BRANCA;1522;;0
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LARANJA;1524;;0
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LARANJA;1525;;0
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LARANJA;1526;;1
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LARANJA;1527;;1
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LARANJA;1535;;1
64;CH;125919;E;21;0;;2.32406;0.54178;0.19257;LEITOR TELA;1528;;1
64;CH;140492;B;28;0;;2.0329;0.21941;0.21782;AMARELA;1540;;0
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;BRANCA;1541;;0
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LARANJA;1543;;0
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LARANJA;1544;;0
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LARANJA;1545;;1
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LARANJA;1546;;1
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LARANJA;1579;;1
64;CH;140529;A;15;0;;2.27805;2.48233;0.27638;LEITOR TELA;1548;;1
64;CH;141034;D;14;0;;1.60039;1.16951;0.22784;VERDE;1542;;0
64;CH;141303;C;26;0;;0.90808;1.09201;0.21426;AZUL;1539;;0
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;BRANCA;1541;;0
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LARANJA;1543;;0
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LARANJA;1544;;0
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LARANJA;1545;;1
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LARANJA;1546;;1
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LARANJA;1579;;1
65;CH;48445;D;23;0;;1.25987;1.17854;0.18785;LEITOR TELA;1548;;1
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;BRANCA;1522;;0
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LARANJA;1524;;0
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LARANJA;1525;;0
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LARANJA;1526;;1
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LARANJA;1527;;1
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LARANJA;1535;;1
65;CH;89619;E;27;0;;1.49676;1.18704;0.2233;LEITOR TELA;1528;;1
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;BRANCA;1449;;0
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LARANJA;1451;;0
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LARANJA;1452;;0
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LARANJA;1453;;1
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LARANJA;1454;;1
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LARANJA;1495;;1
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;LEITOR TELA;1458;;1
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;ROXA;1455;;0
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;ROXA;1456;;0
65;CH;96978;A;15;0;;3.38036;0.39077;0.295;ROXA;1457;;0
65;CH;118114;C;14;0;;1.60077;1.86218;0.30469;VERDE;1542;;0
65;CH;125916;A;16;0;;2.66048;1.4125;0.18908;AMARELA;1540;;0
65;CH;141009;C;23;0;;0.96638;0.17386;0.02709;AZUL;1447;;0
65;CH;141063;D;23;0;;1.80143;0.76848;0.18999;AMARELA;1521;;0
65;CH;141162;A;12;0;;1.75522;2.19228;0.16031;VERDE;1450;;0
65;CH;149796;E;26;0;;2.44219;0.5387;0.19879;VERDE;1523;;0
65;CH;149802;B;11;0;;2.18343;1.42129;0.16823;AZUL;1539;;0
65;CH;149824;E;6;0;;3.19948;0.61346;0.2005;AMARELA;1448;;0
65;CH;149864;C;6;0;;2.56219;0.32826;0.18735;AZUL;1520;;0
66;CH;88661;C;1;0;;1.09592;1.36918;0.15733;AMARELA;1448;;0
66;CH;90152;D;15;0;;1.54739;0.76631;0.19567;VERDE;1542;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;BRANCA;1449;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LARANJA;1451;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LARANJA;1452;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LARANJA;1453;;1
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LARANJA;1454;;1
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LARANJA;1495;;1
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;LEITOR TELA;1458;;1
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;ROXA;1455;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;ROXA;1456;;0
66;CH;95495;B;11;0;;3.08374;1.64736;0.15319;ROXA;1457;;0
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;BRANCA;1522;;0
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LARANJA;1524;;0
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LARANJA;1525;;0
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LARANJA;1526;;1
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LARANJA;1527;;1
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LARANJA;1535;;1
66;CH;96637;C;2;0;;1.45054;1.26774;0.25824;LEITOR TELA;1528;;1
66;CH;111928;B;25;0;;1.52511;1.52129;0.1766;AMARELA;1521;;0
66;CH;118057;C;30;0;;2.52659;0.77;0.12624;VERDE;1450;;0
66;CH;125755;D;12;0;;1.28327;0.37739;0.22573;AZUL;1520;;0
66;CH;140712;B;26;0;;0.65646;0.01018;0.22801;AMARELA;1540;;0
66;CH;140820;E;17;0;;2.08145;0.94059;0.06462;BRANCA;1541;;0
66;CH;140820;E;17;0;;2.08145;0.94059;0.06462;LARANJA;1543;;0
90;CH;140451;B;14;0;;1.48185;0.40715;0.0573;ROXA;1457;;0
90;CH;140537;A;3;0;;3.31584;1.66641;0.13027;AMARELA;1521;;0
90;CH;140817;E;19;0;;2.11613;1.69477;0.15902;VERDE;1523;;0
90;CH;141100;C;2;0;;2.58119;1.44951;0.13979;AZUL;1539;;0
90;CH;149797;B;26;0;;1.81109;0.20361;0.19028;AZUL;1520;;0
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;BRANCA;1541;;0
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LARANJA;1543;;0
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LARANJA;1544;;0
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LARANJA;1545;;1
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LARANJA;1546;;1
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LARANJA;1579;;1
90;CH;149827;C;30;0;;1.19437;-0.0421;0.20782;LEITOR TELA;1548;;1
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;CINZA;1571;;0
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LARANJA;1573;;0
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LARANJA;1574;;0
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LARANJA;1575;;1
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LARANJA;1576;;1
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LARANJA;1582;;1
91;CN;26621;A;30;0;;2.25053;-0.28084;0.20082;LEITOR TELA;1578;;1
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;CINZA;1486;;0
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LARANJA;1487;;0
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LARANJA;1488;;0
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LARANJA;1489;;1
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LARANJA;1490;;1
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LARANJA;1498;;1
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;LEITOR TELA;1494;;1
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;ROXA;1491;;0
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;ROXA;1492;;0
91;CN;44307;C;28;0;;1.28277;-0.02368;0.08927;ROXA;1493;;0
91;CN;49526;C;16;0;;1.12897;1.32542;0.27721;AMARELA;1570;;0
91;CN;54607;B;14;0;;2.18659;0.29119;0.16861;AZUL;1569;;0
91;CN;76022;C;21;0;;3.42122;0.81157;0.39932;AMARELA;1484;;0
91;CN;86623;E;12;0;;1.98639;0.75345;0.14335;VERDE;1572;;0
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;CINZA;1513;;0
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LARANJA;1515;;0
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LARANJA;1516;;0
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LARANJA;1517;;1
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LARANJA;1518;;1
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LARANJA;1538;;1
91;CN;87166;C;16;0;;2.29232;-0.11735;0.16688;LEITOR TELA;1519;;1
91;CN;87797;B;17;0;;1.31229;1.36273;0.17508;AMARELA;1512;;0
91;CN;111737;E;27;0;;2.02566;1.00774;0.21991;VERDE;1485;;0
