CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;LEITOR TELA;1352;;1
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;LEITOR TELA;1440;;1
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1346;;0
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1347;;0
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1348;;0
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1434;;0
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1435;;0
80;CH;140822;A;19;0;;4.7046;0.72073;0.22345;VERDE;1436;;0
80;CH;141067;C;26;0;;2.46856;1.24642;0.17816;BRANCA;1385;;0
80;CH;141105;A;27;0;;3.33008;0.45298;0.15146;AMARELA;1344;;0
80;CH;141105;A;27;0;;3.33008;0.45298;0.15146;AMARELA;1432;;0
80;CH;141338;D;5;0;;0.44561;2.71266;0.00977;AMARELA;1384;;0
80;CH;141472;E;3;0;;2.56709;1.87677;0.11755;AZUL;1343;;0
80;CH;141472;E;3;0;;2.56709;1.87677;0.11755;AZUL;1431;;0
81;CH;86829;D;2;0;;1.23581;1.19631;0.17298;AMARELA;1344;;0
81;CH;86829;D;2;0;;1.23581;1.19631;0.17298;AMARELA;1432;;0
81;CH;86938;D;2;0;;1.8603;0.23132;0.12911;AZUL;1383;;0
81;CH;96219;C;1;0;;3.052;1.11022;0.25363;BRANCA;1345;;0
81;CH;96219;C;1;0;;3.052;1.11022;0.25363;BRANCA;1433;;0
81;CH;141032;B;3;0;;1.98686;1.43691;0.21777;AMARELA;1384;;0
81;CH;141035;E;11;0;;1.4122;0.27283;0.0807;BRANCA;1385;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LARANJA;1349;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LARANJA;1350;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LARANJA;1437;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LARANJA;1438;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LEITOR TELA;1352;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;LEITOR TELA;1440;;1
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1346;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1347;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1348;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1434;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1435;;0
81;CH;141073;E;7;0;;3.27746;0.7899;0.16002;VERDE;1436;;0
81;CH;141310;B;16;0;;1.50359;1.18451;0.25552;AZUL;1343;;0
81;CH;141310;B;16;0;;1.50359;1.18451;0.25552;AZUL;1431;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;LARANJA;1389;;1
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;LARANJA;1390;;1
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;LEITOR TELA;1394;;1
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;ROXA;1391;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;ROXA;1392;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;ROXA;1393;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;VERDE;1386;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;VERDE;1387;;0
81;CH;141402;A;19;0;;1.79583;0.3193;0.19696;VERDE;1388;;0
82;CH;95775;E;9;0;;2.13415;2.32504;0.17243;AZUL;1343;;0
82;CH;95775;E;9;0;;2.13415;2.32504;0.17243;AZUL;1431;;0
82;CH;140159;C;1;0;;2.46852;2.16372;0.13378;AZUL;1383;;0
82;CH;140794;B;26;0;;1.30844;1.25071;0.18571;AMARELA;1344;;0
82;CH;140794;B;26;0;;1.30844;1.25071;0.18571;AMARELA;1432;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;LARANJA;1389;;1
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;LARANJA;1390;;1
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;LEITOR TELA;1394;;1
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;ROXA;1391;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;ROXA;1392;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;ROXA;1393;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;VERDE;1386;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;VERDE;1387;;0
82;CH;141068;E;29;0;;2.34154;0.71996;0.12841;VERDE;1388;;0
82;CH;141161;C;27;0;;1.7665;0.28216;0.126;BRANCA;1385;;0
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LARANJA;1349;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LARANJA;1350;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LARANJA;1437;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LARANJA;1438;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LEITOR TELA;1352;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;LEITOR TELA;1440;;1
82;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;VERDE;1346;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;LARANJA;1389;;1
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;LARANJA;1390;;1
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;LEITOR TELA;1394;;1
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;ROXA;1391;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;ROXA;1392;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;ROXA;1393;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;VERDE;1386;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;VERDE;1387;;0
86;CH;140574;B;11;0;;1.12353;1.02169;0.12343;VERDE;1388;;0
86;CH;141068;E;29;0;;2.34154;0.71996;0.12841;AMARELA;1384;;0
86;CH;141379;A;8;0;;3.6485;0.27468;0.20745;AMARELA;1344;;0
86;CH;141379;A;8;0;;3.6485;0.27468;0.20745;AMARELA;1432;;0
86;CH;149791;C;15;0;;3.39952;0.32395;0.19849;BRANCA;1385;;0
86;CH;149795;D;6;0;;2.42441;0.08078;0.19163;AZUL;1383;;0
87;CH;82093;D;10;0;;1.70988;0.56843;0.12157;BRANCA;1385;;0
87;CH;111879;C;22;0;;1.34861;-0.66075;0.0051;AMARELA;1384;;0
87;CH;111991;E;3;0;;2.8747;0.24823;0.23747;AZUL;1343;;0
87;CH;111991;E;3;0;;2.8747;0.24823;0.23747;AZUL;1431;;0
87;CH;125769;D;21;0;;2.82782;1.20607;0.17666;BRANCA;1345;;0
87;CH;125769;D;21;0;;2.82782;1.20607;0.17666;BRANCA;1433;;0
87;CH;140616;E;3;0;;0.52413;-0.75088;0.22138;AMARELA;1344;;0
87;CH;140616;E;3;0;;0.52413;-0.75088;0.22138;AMARELA;1432;;0
87;CH;141010;A;24;0;;1.95249;0.25646;0.21057;AZUL;1383;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;LARANJA;1389;;1
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;LARANJA;1390;;1
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;LEITOR TELA;1394;;1
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;ROXA;1391;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;ROXA;1392;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;ROXA;1393;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;VERDE;1386;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;VERDE;1387;;0
87;CH;141067;C;26;0;;2.46856;1.24642;0.17816;VERDE;1388;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LARANJA;1349;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LARANJA;1350;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LARANJA;1437;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LARANJA;1438;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LEITOR TELA;1352;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;LEITOR TELA;1440;;1
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1346;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1347;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1348;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1434;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1435;;0
87;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;VERDE;1436;;0
88;CH;67577;E;17;0;;3.42357;0.49941;0.11756;AMARELA;1384;;0
88;CH;96219;C;1;0;;3.052;1.11022;0.25363;AMARELA;1344;;0
88;CH;96219;C;1;0;;3.052;1.11022;0.25363;AMARELA;1432;;0
88;CH;125746;C;25;0;;2.18685;0.19158;0.20225;BRANCA;1345;;0
88;CH;125746;C;25;0;;2.18685;0.19158;0.20225;BRANCA;1433;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;LARANJA;1389;;1
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;LARANJA;1390;;1
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;LEITOR TELA;1394;;1
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;ROXA;1391;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;ROXA;1392;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;ROXA;1393;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;VERDE;1386;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;VERDE;1387;;0
88;CH;141035;E;11;0;;1.4122;0.27283;0.0807;VERDE;1388;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LARANJA;1349;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LARANJA;1350;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LARANJA;1437;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LARANJA;1438;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LEITOR TELA;1352;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;LEITOR TELA;1440;;1
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1346;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1347;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1348;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1434;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1435;;0
88;CH;141166;E;28;0;;2.08344;0.95536;0.22914;VERDE;1436;;0
88;CH;141365;A;1;0;;0.77659;1.10707;0.24218;AZUL;1343;;0
88;CH;141365;A;1;0;;0.77659;1.10707;0.24218;AZUL;1431;;0
88;CH;149741;D;5;0;;2.30989;1.07008;0.19248;BRANCA;1385;;0
88;CH;149830;C;28;0;;1.82739;1.49102;0.20499;AZUL;1383;;0
89;CH;125853;D;17;0;;1.39576;-0.86517;0.20417;BRANCA;1345;;0
89;CH;125853;D;17;0;;1.39576;-0.86517;0.20417;BRANCA;1433;;0
89;CH;140564;A;13;0;;1.59365;1.18465;0.23723;BRANCA;1385;;0
89;CH;141127;B;7;0;;3.40007;1.69903;0.13015;AZUL;1383;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;LARANJA;1389;;1
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;LARANJA;1390;;1
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;LEITOR TELA;1394;;1
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;ROXA;1391;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;ROXA;1392;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;ROXA;1393;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;VERDE;1386;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;VERDE;1387;;0
89;CH;141161;C;27;0;;1.7665;0.28216;0.126;VERDE;1388;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LARANJA;1349;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LARANJA;1350;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LARANJA;1437;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LARANJA;1438;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LEITOR TELA;1352;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;LEITOR TELA;1440;;1
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1346;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1347;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1348;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1434;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1435;;0
89;CH;141163;B;20;0;;2.58772;1.21731;0.1766;VERDE;1436;;0
89;CH;141401;D;9;0;;2.46539;1.08536;0.27044;AMARELA;1384;;0
89;CH;149847;C;6;0;;3.51616;-0.2635;0.19228;AZUL;1343;;0
89;CH;149847;C;6;0;;3.51616;-0.2635;0.19228;AZUL;1431;;0
89;CH;149860;C;29;0;;2.1539;0.20071;0.20024;AMARELA;1344;;0
89;CH;149860;C;29;0;;2.1539;0.20071;0.20024;AMARELA;1432;;0
90;CH;44318;C;18;0;;1.40036;1.16171;0.17727;AZUL;1383;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;LARANJA;1389;;1
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;LARANJA;1390;;1
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;LEITOR TELA;1394;;1
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;ROXA;1391;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;ROXA;1392;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;ROXA;1393;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;VERDE;1386;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;VERDE;1387;;0
90;CH;125946;E;16;0;;3.40587;1.26456;0.13332;VERDE;1388;;0
90;CH;140450;D;5;0;;2.59082;-0.08357;0.18726;AZUL;1343;;0
90;CH;140450;D;5;0;;2.59082;-0.08357;0.18726;AZUL;1431;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LARANJA;1349;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LARANJA;1350;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LARANJA;1437;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LARANJA;1438;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LEITOR TELA;1352;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;LEITOR TELA;1440;;1
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1346;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1347;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1348;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1434;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1435;;0
90;CH;140824;D;26;0;;1.89984;0.61185;0.2417;VERDE;1436;;0
90;CH;141147;E;23;0;;3.0737;1.11287;0.1741;BRANCA;1345;;0
90;CH;141147;E;23;0;;3.0737;1.11287;0.1741;BRANCA;1433;;0
90;CH;141320;B;24;0;;1.798;0.77439;0.19123;AMARELA;1344;;0
90;CH;141320;B;24;0;;1.798;0.77439;0.19123;AMARELA;1432;;0
90;CH;141374;A;25;0;;1.48442;-0.752;0.00999;AMARELA;1384;;0
90;CH;149795;D;6;0;;2.42441;0.08078;0.19163;BRANCA;1385;;0
91;CN;12135;C;29;0;;1.57651;0.53632;0.17771;AMARELA;1334;;0
91;CN;12135;C;29;0;;1.57651;0.53632;0.17771;AMARELA;1374;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LARANJA;1339;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LARANJA;1340;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LARANJA;1379;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LARANJA;1380;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LEITOR TELA;1342;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;LEITOR TELA;1382;;1
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1336;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1337;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1338;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1376;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1377;;0
91;CN;82598;B;27;0;;1.16405;0.1391;0.23831;VERDE;1378;;0
91;CN;84075;B;18;0;;1.80537;0.46767;0.00115;AZUL;1419;;0
91;CN;111658;C;15;0;;3.37882;2.15318;0.10317;AMARELA;1420;;0
91;CN;117859;B;5;0;;1.18974;2.2259;0.21918;CINZA;1422;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;LARANJA;1425;;1
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;LARANJA;1426;;1
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;LEITOR TELA;1430;;1
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;ROXA;1427;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;ROXA;1428;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;ROXA;1429;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;VERDE;1421;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;VERDE;1423;;0
91;CN;117915;D;28;0;;2.43297;0.04851;0.36134;VERDE;1424;;0
91;CN;126548;C;10;0;;0.90764;-0.16726;0.20002;CINZA;1335;;0
91;CN;126548;C;10;0;;0.90764;-0.16726;0.20002;CINZA;1375;;0
91;CN;141612;E;21;0;;2.90113;0.65327;0.11183;AZUL;1333;;0
91;CN;141612;E;21;0;;2.90113;0.65327;0.11183;AZUL;1373;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LARANJA;1339;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LARANJA;1340;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LARANJA;1379;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LARANJA;1380;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LEITOR TELA;1342;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;LEITOR TELA;1382;;1
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1336;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1337;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1338;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1376;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1377;;0
92;CN;56084;A;28;0;;1.96491;1.28856;0.18913;VERDE;1378;;0
92;CN;82747;E;28;0;;1.42716;0.47356;0.22465;AMARELA;1334;;0
92;CN;82747;E;28;0;;1.42716;0.47356;0.22465;AMARELA;1374;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;LARANJA;1425;;1
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;LARANJA;1426;;1
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;LEITOR TELA;1430;;1
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;ROXA;1427;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;ROXA;1428;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;ROXA;1429;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;VERDE;1421;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;VERDE;1423;;0
92;CN;85697;D;14;0;;2.30137;0.9951;0.05607;VERDE;1424;;0
92;CN;89141;A;8;0;;2.54816;1.50923;0.25926;AMARELA;1420;;0
92;CN;111657;D;12;0;;1.48916;1.59773;0.21462;AZUL;1333;;0
92;CN;111657;D;12;0;;1.48916;1.59773;0.21462;AZUL;1373;;0
92;CN;117781;E;2;0;;1.16425;0.88519;0.20873;CINZA;1335;;0
92;CN;117781;E;2;0;;1.16425;0.88519;0.20873;CINZA;1375;;0
92;CN;141594;B;5;0;;1.24643;2.317;0.08752;CINZA;1422;;0
92;CN;141598;C;26;0;;3.05121;1.6307;0.24882;AZUL;1419;;0
93;CN;38487;D;29;0;;2.33519;0.67545;0.20585;AZUL;1333;;0
93;CN;38487;D;29;0;;2.33519;0.67545;0.20585;AZUL;1373;;0
93;CN;77606;E;3;0;;3.40083;0.78927;0.1278;AZUL;1419;;0
93;CN;86002;E;28;0;;1.54385;0.18646;0.02403;AMARELA;1420;;0
93;CN;88330;A;26;0;;1.22652;0.72244;0.21354;CINZA;1335;;0
93;CN;88330;A;26;0;;1.22652;0.72244;0.21354;CINZA;1375;;0
93;CN;95504;B;4;0;;1.44913;0.90324;0.29682;AMARELA;1334;;0
93;CN;95504;B;4;0;;1.44913;0.90324;0.29682;AMARELA;1374;;0
93;CN;111416;C;25;0;;0.82553;2.21651;0.16426;CINZA;1422;;0
93;CN;141747;B;30;0;;0.93211;-0.69435;0.20425;LARANJA;1339;;1
93;CN;141747;B;30;0;;0.93211;-0.69435;0.20425;LARANJA;1340;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;LARANJA;1350;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;LARANJA;1437;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;LARANJA;1438;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;LEITOR TELA;1352;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;LEITOR TELA;1440;;1
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1346;;0
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1347;;0
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1348;;0
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1434;;0
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1435;;0
65;CH;149788;C;5;0;;1.8508;1.48328;0.34371;VERDE;1436;;0
65;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;AMARELA;1344;;0
65;CH;149809;C;6;0;;1.6146;-0.07254;0.20394;AMARELA;1432;;0
66;CH;88833;B;3;0;;1.27565;0.64626;0.11824;AMARELA;1384;;0
66;CH;118064;C;16;0;;2.74054;0.68765;0.19316;AZUL;1383;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;LARANJA;1389;;1
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;LARANJA;1390;;1
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;LEITOR TELA;1394;;1
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;ROXA;1391;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;ROXA;1392;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;ROXA;1393;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;VERDE;1386;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;VERDE;1387;;0
66;CH;140199;B;14;0;;3.45275;0.54931;0.16635;VERDE;1388;;0
66;CH;140822;A;19;0;;4.7046;0.72073;0.22345;BRANCA;1345;;0
96;CN;78441;E;29;0;;2.26694;0.92667;0.27632;VERDE;1421;;0
96;CN;78441;E;29;0;;2.26694;0.92667;0.27632;VERDE;1423;;0
96;CN;78441;E;29;0;;2.26694;0.92667;0.27632;VERDE;1424;;0
96;CN;81454;A;10;0;;2.18202;0.92105;0.18528;AMARELA;1334;;0
96;CN;81454;A;10;0;;2.18202;0.92105;0.18528;AMARELA;1374;;0
96;CN;85312;C;14;0;;1.04682;0.19023;0.21346;AZUL;1333;;0
96;CN;85312;C;14;0;;1.04682;0.19023;0.21346;AZUL;1373;;0
96;CN;111400;C;1;0;;2.32009;0.55237;0.13443;AZUL;1419;;0
96;CN;111693;A;24;0;;4.24356;1.09968;0.28019;AMARELA;1420;;0
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LARANJA;1339;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LARANJA;1340;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LARANJA;1379;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LARANJA;1380;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LEITOR TELA;1342;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;LEITOR TELA;1382;;1
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;VERDE;1336;;0
96;CN;117817;D;22;0;;2.05051;1.77607;0.18888;VERDE;1337;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LARANJA;1339;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LARANJA;1340;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LARANJA;1379;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LARANJA;1380;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LEITOR TELA;1342;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;LEITOR TELA;1382;;1
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1336;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1337;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1338;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1376;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1377;;0
121;CN;76674;D;21;0;;2.88558;2.28909;0.19954;VERDE;1378;;0
121;CN;77606;E;3;0;;3.40083;0.78927;0.1278;AMARELA;1420;;0
121;CN;78441;E;29;0;;2.26694;0.92667;0.27632;CINZA;1422;;0
121;CN;78580;B;19;0;;3.20531;1.24481;0.27737;AMARELA;1334;;0
121;CN;78580;B;19;0;;3.20531;1.24481;0.27737;AMARELA;1374;;0
121;CN;117814;D;17;0;;3.60586;0.48338;0.14782;AZUL;1333;;0
121;CN;117814;D;17;0;;3.60586;0.48338;0.14782;AZUL;1373;;0
